transaction_id;date;produit;quantite;prix_unitaire;client_id;ville;region;canal_vente;mode_paiement;statut;montant_total
TXN009023;21/01/2025 20:00;Soja;58;1547;CLI0372;Sokodé;Centrale;Coopérative;Virement;Livrée;89726
TXN009024;21/01/2025 22:00;Soja;56;2148;CLI0431;Sokodé;Centrale;Coopérative;Virement;Livrée;120288
TXN009025;22/01/2025 00:00;Igname;53;2411;CLI0348;Kara;Kara;Marché local;Mobile Money;Livrée;127783
TXN009026;22/01/2025 02:00;Soja;89;1076;CLI0071;Atakpamé;Plateaux;Vente directe;Mobile Money;Livrée;95764
TXN009027;22/01/2025 04:00;Soja;86;405;CLI0482;Niamtougou;Kara;Marché local;Chèque;Livrée;34830
TXN009028;22/01/2025 06:00;Igname;43;2131;CLI0256;Cinkassé;Savanes;Coopérative;Virement;Livrée;91633
TXN009029;22/01/2025 08:00;Manioc;74;1652;CLI0103;Bassar;Centrale;Vente directe;Virement;Livrée;122248
TXN009030;22/01/2025 10:00;Maïs;97;2395;CLI0147;Atakpamé;Plateaux;Export;Chèque;En cours;232315
TXN009031;22/01/2025 12:00;Igname;49;990;CLI0140;Bassar;Centrale;Coopérative;Virement;Livrée;48510
TXN009032;22/01/2025 14:00;Riz;60;1513;CLI0423;Bassar;Centrale;Export;Crédit;En cours;90780
TXN009033;22/01/2025 16:00;Haricot;94;1146;CLI0064;Atakpamé;Plateaux;Grossiste;Espèces;Retardée;107724
TXN009034;22/01/2025 18:00;Arachide;94;2193;CLI0271;Niamtougou;Kara;Export;Crédit;En cours;206142
TXN009035;22/01/2025 20:00;Riz;16;1745;CLI0407_DUP;Tchamba;Centrale;Vente directe;Espèces;Livrée;27920
TXN009036;22/01/2025 22:00;Soja;73;756;CLI0007;Kpalimé;Plateaux;Export;Chèque;Livrée;55188
TXN009037;23/01/2025 00:00;Maïs;81;229;CLI0393;Cinkassé;Savanes;Grossiste;Chèque;Annulée;18549
TXN009038;23/01/2025 02:00;Sorgho;99;1671;CLI0001;Aného;Maritime;Coopérative;Espèces;Livrée;165429
TXN009039;23/01/2025 04:00;Maïs;60;2472;CLI0261;Cinkassé;Savanes;Grossiste;Espèces;En cours;148320
TXN009040;23/01/2025 06:00;Sorgho;47;1609;CLI0047;Dapaong;Savanes;Vente directe;Espèces;En cours;75623
TXN009041;23/01/2025 08:00;Riz;15;728;CLI0002;Kpalimé;Plateaux;Export;Espèces;Livrée;10920
TXN009042;23/01/2025 10:00;Maïs;63;1251;CLI0359;Tône;Savanes;Export;Mobile Money;Livrée;78813
TXN009043;23/01/2025 12:00;Maïs;28;325;CLI0477;Niamtougou;Kara;Vente directe;Virement;En cours;9100
TXN009044;23/01/2025 14:00;Arachide;20;1012;CLI0422;Atakpamé;Plateaux;Marché local;Virement;Livrée;20240
TXN009045;23/01/2025 16:00;Igname;97;853;CLI0204;Kpalimé;Plateaux;Vente directe;Chèque;Livrée;82741
TXN009046;23/01/2025 18:00;Riz;63;337;CLI0227;Aného;Maritime;Vente directe;Mobile Money;Livrée;21231
TXN009047;23/01/2025 20:00;Maïs;33;1560;CLI0151;Tône;Savanes;Grossiste;Espèces;Livrée;51480
TXN009048;23/01/2025 22:00;Sorgho;36;940;CLI0247;Niamtougou;Kara;Grossiste;Mobile Money;Livrée;33840
TXN009049;24/01/2025 00:00;Haricot;13;2461;CLI0017;Cinkassé;Savanes;Vente directe;Espèces;Livrée;31993
TXN009050;24/01/2025 02:00;Maïs;62;490;CLI0304;Tchamba;Centrale;Coopérative;Virement;Annulée;30380
TXN009051;24/01/2025 04:00;Sorgho;68;1893;CLI0085_DUP;Kpalimé;Plateaux;Export;Espèces;Livrée;128724
TXN009052;24/01/2025 06:00;Soja;23;1991;CLI0197;Sokodé;Centrale;Vente directe;Virement;En cours;45793
TXN009053;24/01/2025 08:00;Maïs;72;748;CLI0446;Kara;Kara;Marché local;Espèces;Livrée;53856
TXN009054;24/01/2025 10:00;Sorgho;13;1519;CLI0341;Bassar;Centrale;Export;Chèque;En cours;19747
TXN009055;24/01/2025 12:00;Haricot;88;1298;CLI0061;Kara;Kara;Coopérative;Virement;En cours;114224
TXN009056;24/01/2025 14:00;Riz;40;1595;CLI0267;Aného;Maritime;Vente directe;Chèque;Livrée;63800
TXN009057;24/01/2025 16:00;Soja;30;1744;CLI0097;Dapaong;Savanes;Coopérative;Mobile Money;Livrée;52320
TXN009058;24/01/2025 18:00;Maïs;94;1329;CLI0283;Kara;Kara;Export;Espèces;Retardée;124926
TXN009059;24/01/2025 20:00;Arachide;25;601;CLI0247;Kpalimé;Plateaux;Marché local;Mobile Money;En cours;15025
TXN009060;24/01/2025 22:00;Sorgho;97;1980;CLI0035;Bassar;Centrale;Export;Espèces;Livrée;192060
TXN009061;25/01/2025 00:00;Haricot;73;2350;CLI0469;Dapaong;Savanes;Export;Virement;Livrée;171550
TXN009062;25/01/2025 02:00;Arachide;26;986;CLI0068;Kara;Kara;Vente directe;Espèces;En cours;25636
TXN009063;25/01/2025 04:00;Maïs;24;572;CLI0189;Sokodé;Centrale;Export;Crédit;Livrée;13728
TXN009064;25/01/2025 06:00;Sorgho;97;537;CLI0041;Cinkassé;Savanes;Vente directe;Crédit;Livrée;52089
TXN009065;25/01/2025 08:00;Maïs;39;1256;CLI0067;Kpalimé;Plateaux;Vente directe;Crédit;Livrée;48984
TXN009066;25/01/2025 10:00;Soja;89;1645;CLI0308;Bassar;Centrale;Coopérative;Chèque;Livrée;146405
TXN009067;25/01/2025 12:00;Haricot;79;1492;CLI0119;Lomé;Maritime;Marché local;Crédit;Livrée;117868
TXN009068;25/01/2025 14:00;Haricot;61;2168;CLI0186;Atakpamé;Plateaux;Vente directe;Espèces;Livrée;132248
TXN009069;25/01/2025 16:00;Soja;49;1296;CLI0070;Niamtougou;Kara;Grossiste;Mobile Money;Livrée;63504
TXN009070;25/01/2025 18:00;Maïs;41;2081;CLI0284;Dapaong;Savanes;Coopérative;Chèque;Livrée;85321
TXN009071;25/01/2025 20:00;Maïs;70;1404;CLI0348;Tchamba;Centrale;Vente directe;Virement;Livrée;98280
TXN009072;25/01/2025 22:00;Manioc;20;2120;CLI0195;Cinkassé;Savanes;Vente directe;Chèque;Livrée;42400
TXN009073;26/01/2025 00:00;Maïs;44;2238;CLI0484;Lomé;Maritime;Coopérative;Mobile Money;Livrée;98472
TXN009074;26/01/2025 02:00;Haricot;16;1932;CLI0280;Cinkassé;Savanes;Export;Crédit;Livrée;30912
TXN009075;26/01/2025 04:00;Maïs;21;2030;CLI0348;Tône;Savanes;Vente directe;Mobile Money;Livrée;42630
TXN009076;26/01/2025 06:00;Arachide;15;231;CLI0478;Bassar;Centrale;Marché local;Chèque;Livrée;3465
TXN009077;26/01/2025 08:00;Arachide;39;2168;CLI0098;Tône;Savanes;Vente directe;Chèque;Livrée;84552
TXN009078;26/01/2025 10:00;Soja;42;2422;CLI0282;Tône;Savanes;Coopérative;Chèque;Livrée;101724
TXN009079;26/01/2025 12:00;Arachide;61;214;CLI0419;Kara;Kara;Grossiste;Mobile Money;Livrée;13054
TXN009080;26/01/2025 14:00;Maïs;4;306;CLI0223;Dapaong;Savanes;Coopérative;Espèces;En cours;1224
TXN009081;26/01/2025 16:00;Riz;24;668;CLI0252;Dapaong;Savanes;Coopérative;Espèces;En cours;16032
TXN009082;26/01/2025 18:00;Igname;3;401;CLI0080;Sokodé;Centrale;Marché local;Crédit;Livrée;1203
TXN009083;26/01/2025 20:00;Maïs;1;2111;CLI0413;Niamtougou;Kara;Export;Virement;Retardée;2111
TXN009084;26/01/2025 22:00;Igname;94;1994;CLI0393;Kara;Kara;Marché local;Mobile Money;En cours;187436
TXN009085;27/01/2025 00:00;Haricot;13;1608;CLI0334;Tchamba;Centrale;Marché local;Espèces;Livrée;20904
TXN009086;27/01/2025 02:00;Manioc;54;1116;CLI0328;Kara;Kara;Vente directe;Crédit;Livrée;60264
TXN009087;27/01/2025 04:00;Sorgho;82;535;CLI0002;Sokodé;Centrale;Grossiste;Virement;Livrée;43870
TXN009088;27/01/2025 06:00;Haricot;40;1884;CLI0203;Lomé;Maritime;Coopérative;Crédit;Livrée;75360
TXN009089;27/01/2025 08:00;Igname;11;2352;CLI0258;Dapaong;Savanes;Marché local;Crédit;Livrée;25872
TXN009090;27/01/2025 10:00;Soja;42;2450;CLI0367;Niamtougou;Kara;Marché local;Virement;Livrée;102900
TXN009091;27/01/2025 12:00;Arachide;93;264;CLI0146;Kpalimé;Plateaux;Export;Chèque;Annulée;24552
TXN009092;27/01/2025 14:00;Riz;4;752;CLI0378;Atakpamé;Plateaux;Export;Espèces;Livrée;3008
TXN009093;27/01/2025 16:00;Haricot;25;423;CLI0441;Cinkassé;Savanes;Grossiste;Espèces;Annulée;10575
TXN009094;27/01/2025 18:00;Sorgho;36;2215;CLI0455;Tône;Savanes;Coopérative;Virement;Livrée;79740
TXN009095;27/01/2025 20:00;Riz;64;1521;CLI0407;Niamtougou;Kara;Marché local;Espèces;Livrée;97344
TXN009096;27/01/2025 22:00;Soja;44;2418;CLI0019;Dapaong;Savanes;Vente directe;Mobile Money;Livrée;106392
TXN009097;28/01/2025 00:00;Arachide;40;812;CLI0433;Atakpamé;Plateaux;Export;Mobile Money;Livrée;32480
TXN009098;28/01/2025 02:00;Manioc;92;851;CLI0429;Niamtougou;Kara;Marché local;Mobile Money;Annulée;78292
TXN009099;28/01/2025 04:00;Igname;45;917;CLI0252;Niamtougou;Kara;Vente directe;Virement;Livrée;41265
TXN009100;28/01/2025 06:00;Haricot;8;1587;CLI0221;Cinkassé;Savanes;Marché local;Crédit;Livrée;12696
TXN009101;28/01/2025 08:00;Haricot;85;2320;CLI0113;Niamtougou;Kara;Grossiste;Crédit;Livrée;197200
TXN009102;28/01/2025 10:00;Haricot;35;1283;CLI0149;Niamtougou;Kara;Grossiste;Chèque;En cours;44905
TXN009103;28/01/2025 12:00;Igname;44;867;CLI0058;Kpalimé;Plateaux;Vente directe;Chèque;Livrée;38148
TXN009104;28/01/2025 14:00;Soja;18;213;CLI0197;Dapaong;Savanes;Export;Mobile Money;Livrée;3834
TXN009105;28/01/2025 16:00;Riz;47;1639;CLI0018;Dapaong;Savanes;Grossiste;Mobile Money;En cours;77033
TXN009106;28/01/2025 18:00;Riz;25;2274;CLI0215;Sokodé;Centrale;Export;Virement;Retardée;56850
TXN009107;28/01/2025 20:00;Soja;41;1273;CLI0016;Cinkassé;Savanes;Vente directe;Mobile Money;Livrée;52193
TXN009108;28/01/2025 22:00;Haricot;5;2434;CLI0399;Kara;Kara;Vente directe;Mobile Money;En cours;12170
TXN009109;29/01/2025 00:00;Maïs;64;970;CLI0233;Lomé;Maritime;Marché local;Mobile Money;En cours;62080
TXN009110;29/01/2025 02:00;Soja;62;1189;CLI0025;Tchamba;Centrale;Vente directe;Espèces;Livrée;73718
TXN009111;29/01/2025 04:00;Arachide;72;737;CLI0401;Kpalimé;Plateaux;Marché local;Crédit;En cours;53064
TXN009112;29/01/2025 06:00;Arachide;87;2220;CLI0365;Dapaong;Savanes;Export;Espèces;Livrée;193140
TXN009113;29/01/2025 08:00;Manioc;3;1135;CLI0295;Cinkassé;Savanes;Marché local;Mobile Money;Livrée;3405
TXN009114;29/01/2025 10:00;Soja;37;2333;CLI0437;Dapaong;Savanes;Export;Mobile Money;En cours;86321
TXN009115;29/01/2025 12:00;Sorgho;95;2407;CLI0071;Sokodé;Centrale;Grossiste;Espèces;Livrée;228665
TXN009116;29/01/2025 14:00;Igname;93;2102;CLI0025;Lomé;Maritime;Export;Espèces;Livrée;195486
TXN009117;29/01/2025 16:00;Igname;41;1935;CLI0374;Dapaong;Savanes;Coopérative;Virement;Livrée;79335
TXN009118;29/01/2025 18:00;Arachide;20;1614;CLI0458;Kara;Kara;Marché local;Virement;En cours;32280
TXN009119;29/01/2025 20:00;Arachide;67;1512;CLI0214;Tchamba;Centrale;Grossiste;Mobile Money;Livrée;101304
TXN009120;29/01/2025 22:00;Arachide;87;2237;CLI0211;Lomé;Maritime;Export;Espèces;En cours;194619
TXN009121;30/01/2025 00:00;Maïs;40;457;CLI0039;Cinkassé;Savanes;Vente directe;Virement;Livrée;18280
TXN009122;30/01/2025 02:00;Sorgho;85;1162;CLI0260;Tône;Savanes;Marché local;Chèque;Livrée;98770
TXN009123;30/01/2025 04:00;Haricot;77;1443;CLI0095;Dapaong;Savanes;Export;Espèces;En cours;111111
TXN009124;30/01/2025 06:00;Haricot;8;732;CLI0390;Tchamba;Centrale;Grossiste;Crédit;Livrée;5856
TXN009125;30/01/2025 08:00;Soja;5;2069;CLI0220;Tône;Savanes;Vente directe;Chèque;Livrée;10345
TXN009126;30/01/2025 10:00;Maïs;25;1583;CLI0268;Kpalimé;Plateaux;Marché local;Chèque;En cours;39575
TXN009127;30/01/2025 12:00;Arachide;39;1853;CLI0494;Kara;Kara;Grossiste;Espèces;Livrée;72267
TXN009128;30/01/2025 14:00;Haricot;37;312;CLI0066;Kara;Kara;Vente directe;Mobile Money;Annulée;11544
TXN009129;30/01/2025 16:00;Sorgho;5;1499;CLI0387;Bassar;Centrale;Coopérative;Crédit;Retardée;7495
TXN009130;30/01/2025 18:00;Haricot;8;528;CLI0193;Dapaong;Savanes;Vente directe;Virement;Livrée;4224
TXN009131;30/01/2025 20:00;Igname;4;250;CLI0320;Tchamba;Centrale;Marché local;Virement;Livrée;1000
TXN009132;30/01/2025 22:00;Sorgho;41;1901;CLI0175;Aného;Maritime;Coopérative;Mobile Money;Livrée;77941
TXN009133;31/01/2025 00:00;Maïs;60;420;CLI0112;Kpalimé;Plateaux;Export;Crédit;Livrée;25200
TXN009134;31/01/2025 02:00;Haricot;54;1453;CLI0308;Kpalimé;Plateaux;Coopérative;Crédit;Livrée;78462
TXN009135;31/01/2025 04:00;Arachide;22;421;CLI0340;Atakpamé;Plateaux;Coopérative;Chèque;Livrée;9262
TXN009136;31/01/2025 06:00;Maïs;78;1142;CLI0080;Cinkassé;Savanes;Coopérative;Chèque;Livrée;89076
TXN009137;31/01/2025 08:00;Igname;19;1277;CLI0478;Tône;Savanes;Vente directe;Crédit;Livrée;24263
TXN009138;31/01/2025 10:00;Riz;77;1854;CLI0111;Dapaong;Savanes;Coopérative;Espèces;En cours;142758
TXN009139;31/01/2025 12:00;Arachide;99;2158;CLI0487;Sokodé;Centrale;Coopérative;Espèces;Annulée;213642
TXN009140;31/01/2025 14:00;Maïs;68;1496;CLI0453;Cinkassé;Savanes;Export;Espèces;Livrée;101728
TXN009141;31/01/2025 16:00;Soja;33;2445;CLI0413;Bassar;Centrale;Coopérative;Crédit;Livrée;80685
TXN009142;31/01/2025 18:00;Haricot;22;2375;CLI0186;Niamtougou;Kara;Vente directe;Virement;Livrée;52250
TXN009143;31/01/2025 20:00;Arachide;65;1827;CLI0087;Kpalimé;Plateaux;Grossiste;Espèces;Livrée;118755
TXN009144;31/01/2025 22:00;Manioc;11;1232;CLI0224;Niamtougou;Kara;Grossiste;Virement;Livrée;13552
TXN009145;01/02/2025 00:00;Arachide;16;1186;CLI0051;Lomé;Maritime;Vente directe;Espèces;Livrée;18976
TXN009146;01/02/2025 02:00;Riz;68;426;CLI0126;Dapaong;Savanes;Vente directe;Crédit;Livrée;28968
TXN009147;01/02/2025 04:00;Maïs;93;2187;CLI0146;Dapaong;Savanes;Coopérative;Espèces;Retardée;203391
TXN009148;01/02/2025 06:00;Igname;44;2462;CLI0041;Niamtougou;Kara;Vente directe;Virement;Livrée;108328
TXN009149;01/02/2025 08:00;Manioc;88;1054;CLI0355;Tône;Savanes;Coopérative;Mobile Money;Livrée;92752
TXN009150;01/02/2025 10:00;Riz;9;1675;CLI0445;Tône;Savanes;Marché local;Virement;En cours;15075
TXN009151;01/02/2025 12:00;Soja;72;1135;CLI0363;Sokodé;Centrale;Export;Mobile Money;En cours;81720
TXN009152;01/02/2025 14:00;Igname;78;1157;CLI0284;Tône;Savanes;Export;Virement;En cours;90246
TXN009153;01/02/2025 16:00;Igname;79;1519;CLI0036;Bassar;Centrale;Export;Espèces;Livrée;120001
TXN009154;01/02/2025 18:00;Arachide;62;2445;CLI0277;Tchamba;Centrale;Marché local;Espèces;Retardée;151590
TXN009155;01/02/2025 20:00;Haricot;86;1793;CLI0325;Bassar;Centrale;Export;Virement;En cours;154198
TXN009156;01/02/2025 22:00;Manioc;15;441;CLI0182;Niamtougou;Kara;Coopérative;Espèces;Retardée;6615
TXN009157;02/02/2025 00:00;Haricot;6;2253;CLI0471;Tchamba;Centrale;Grossiste;Espèces;Retardée;13518
TXN009158;02/02/2025 02:00;Igname;1;2014;CLI0417;Tône;Savanes;Export;Crédit;Livrée;2014
TXN009159;02/02/2025 04:00;Maïs;20;1496;CLI0150;Cinkassé;Savanes;Export;Chèque;Livrée;29920
TXN009160;02/02/2025 06:00;Maïs;36;1847;CLI0404;Sokodé;Centrale;Coopérative;Chèque;En cours;66492
TXN009161;02/02/2025 08:00;Soja;2;559;CLI0085_DUP;Niamtougou;Kara;Coopérative;Virement;En cours;1118
TXN009162;02/02/2025 10:00;Riz;70;1364;CLI0441;Atakpamé;Plateaux;Export;Chèque;Retardée;95480
TXN009163;02/02/2025 12:00;Manioc;2;1733;CLI0246;Niamtougou;Kara;Vente directe;Mobile Money;Retardée;3466
TXN009164;02/02/2025 14:00;Soja;3;2200;CLI0046;Tône;Savanes;Marché local;Virement;Livrée;6600
TXN009165;02/02/2025 16:00;Riz;7;702;CLI0075;Kara;Kara;Grossiste;Virement;Livrée;4914
TXN009166;02/02/2025 18:00;Sorgho;84;1789;CLI0149;Kara;Kara;Grossiste;Mobile Money;Livrée;150276
TXN009167;02/02/2025 20:00;Sorgho;64;2474;CLI0406;Bassar;Centrale;Marché local;Chèque;En cours;158336
TXN009168;02/02/2025 22:00;Riz;41;308;CLI0003;Bassar;Centrale;Export;Mobile Money;Livrée;12628
TXN009169;03/02/2025 00:00;Maïs;54;942;CLI0009;Bassar;Centrale;Export;Espèces;Annulée;50868
TXN009170;03/02/2025 02:00;Maïs;41;1543;CLI0085_DUP;Kara;Kara;Export;Virement;Retardée;63263
TXN009171;03/02/2025 04:00;Sorgho;5;1010;CLI0238;Niamtougou;Kara;Export;Crédit;Livrée;5050
TXN009172;03/02/2025 06:00;Igname;89;985;CLI0290;Cinkassé;Savanes;Export;Mobile Money;Livrée;87665
TXN009173;03/02/2025 08:00;Maïs;82;427;CLI0181;Niamtougou;Kara;Grossiste;Virement;Livrée;35014
TXN009174;03/02/2025 10:00;Haricot;63;1051;CLI0315;Cinkassé;Savanes;Export;Virement;Livrée;66213
TXN009175;03/02/2025 12:00;Igname;1;1027;CLI0266;Dapaong;Savanes;Coopérative;Mobile Money;Livrée;1027
TXN009176;03/02/2025 14:00;Maïs;25;578;CLI0083;Aného;Maritime;Vente directe;Crédit;Livrée;14450
TXN009177;03/02/2025 16:00;Riz;81;1806;CLI0258;Aného;Maritime;Export;Virement;Livrée;146286
TXN009178;03/02/2025 18:00;Arachide;46;2225;CLI0199;Dapaong;Savanes;Coopérative;Espèces;Livrée;102350
TXN009179;03/02/2025 20:00;Riz;15;2360;CLI0292;Tchamba;Centrale;Grossiste;Espèces;Livrée;35400
TXN009180;03/02/2025 22:00;Maïs;69;1328;CLI0083;Cinkassé;Savanes;Coopérative;Espèces;Livrée;91632
TXN009181;04/02/2025 00:00;Riz;17;2186;CLI0266;Bassar;Centrale;Marché local;Crédit;Livrée;37162
TXN009182;04/02/2025 02:00;Manioc;21;490;CLI0417;Kpalimé;Plateaux;Marché local;Chèque;Livrée;10290
TXN009183;04/02/2025 04:00;Sorgho;53;259;CLI0019;Aného;Maritime;Coopérative;Espèces;Livrée;13727
TXN009184;04/02/2025 06:00;Arachide;55;1535;CLI0371;Kara;Kara;Export;Mobile Money;Livrée;84425
TXN009185;04/02/2025 08:00;Igname;87;305;CLI0023;Sokodé;Centrale;Export;Chèque;En cours;26535
TXN009186;04/02/2025 10:00;Igname;10;2336;CLI0385;Kara;Kara;Export;Mobile Money;Livrée;23360
TXN009187;04/02/2025 12:00;Manioc;81;1099;CLI0492_DUP;Sokodé;Centrale;Coopérative;Crédit;Retardée;89019
TXN009188;04/02/2025 14:00;Manioc;57;1652;CLI0379;Lomé;Maritime;Marché local;Espèces;En cours;94164
TXN009189;04/02/2025 16:00;Maïs;65;1206;CLI0090;Kpalimé;Plateaux;Marché local;Virement;Livrée;78390
TXN009190;04/02/2025 18:00;Maïs;37;2169;CLI0144;Kara;Kara;Grossiste;Espèces;Livrée;80253
TXN009191;04/02/2025 20:00;Igname;7;505;CLI0204;Sokodé;Centrale;Marché local;Crédit;Livrée;3535
TXN009192;04/02/2025 22:00;Manioc;76;401;CLI0409_DUP;Tône;Savanes;Marché local;Espèces;Annulée;30476
TXN009193;05/02/2025 00:00;Manioc;40;1246;CLI0392;Dapaong;Savanes;Vente directe;Espèces;Livrée;49840
TXN009194;05/02/2025 02:00;Igname;50;670;CLI0301;Atakpamé;Plateaux;Marché local;Espèces;Livrée;33500
TXN009195;05/02/2025 04:00;Soja;1;932;CLI0105_DUP;Tchamba;Centrale;Coopérative;Crédit;En cours;932
TXN009196;05/02/2025 06:00;Soja;20;575;CLI0153;Sokodé;Centrale;Export;Espèces;Retardée;11500
TXN009197;05/02/2025 08:00;Haricot;31;341;CLI0339;Bassar;Centrale;Coopérative;Virement;Livrée;10571
TXN009198;05/02/2025 10:00;Sorgho;68;1921;CLI0195_DUP;Atakpamé;Plateaux;Export;Virement;En cours;130628
TXN009199;05/02/2025 12:00;Manioc;90;2107;CLI0335;Cinkassé;Savanes;Export;Chèque;En cours;189630
TXN009200;05/02/2025 14:00;Riz;12;2039;CLI0069_DUP;Kpalimé;Plateaux;Grossiste;Chèque;Livrée;24468
TXN009201;05/02/2025 16:00;Arachide;22;547;CLI0056;Kpalimé;Plateaux;Marché local;Chèque;Livrée;12034
TXN009202;05/02/2025 18:00;Soja;1;1801;CLI0130;Lomé;Maritime;Grossiste;Chèque;Livrée;1801
TXN009203;05/02/2025 20:00;Igname;1;1027;CLI0098;Tchamba;Centrale;Export;Virement;En cours;1027
TXN009204;05/02/2025 22:00;Maïs;3;624;CLI0422;Tône;Savanes;Vente directe;Chèque;Livrée;1872
TXN009205;06/02/2025 00:00;Manioc;76;2023;CLI0080;Sokodé;Centrale;Vente directe;Mobile Money;Livrée;153748
TXN009206;06/02/2025 02:00;Riz;21;1659;CLI0288;Sokodé;Centrale;Grossiste;Crédit;Annulée;34839
TXN009207;06/02/2025 04:00;Arachide;13;521;CLI0169;Cinkassé;Savanes;Grossiste;Crédit;Livrée;6773
TXN009208;06/02/2025 06:00;Riz;61;2497;CLI0079;Kara;Kara;Marché local;Virement;Livrée;152317
TXN009209;06/02/2025 08:00;Haricot;13;1967;CLI0071;Bassar;Centrale;Grossiste;Crédit;Livrée;25571
TXN009210;06/02/2025 10:00;Riz;82;379;CLI0263;Kpalimé;Plateaux;Grossiste;Crédit;Livrée;31078
TXN009211;06/02/2025 12:00;Maïs;33;1203;CLI0210;Dapaong;Savanes;Coopérative;Espèces;En cours;39699
TXN009212;06/02/2025 14:00;Soja;6;1912;CLI0117;Kara;Kara;Grossiste;Chèque;Annulée;11472
TXN009213;06/02/2025 16:00;Riz;25;228;CLI0077;Atakpamé;Plateaux;Grossiste;Chèque;Livrée;5700
TXN009214;06/02/2025 18:00;Arachide;23;2233;CLI0315;Atakpamé;Plateaux;Coopérative;Espèces;Livrée;51359
TXN009215;06/02/2025 20:00;Soja;88;937;CLI0011;Kpalimé;Plateaux;Export;Virement;Livrée;82456
TXN009216;06/02/2025 22:00;Haricot;26;2434;CLI0051;Niamtougou;Kara;Export;Mobile Money;Livrée;63284
TXN009217;07/02/2025 00:00;Haricot;4;254;CLI0007;Lomé;Maritime;Coopérative;Virement;En cours;1016
TXN009218;07/02/2025 02:00;Sorgho;35;1633;CLI0261;Sokodé;Centrale;Marché local;Mobile Money;Livrée;57155
TXN009219;07/02/2025 04:00;Maïs;75;2264;CLI0195_DUP;Bassar;Centrale;Grossiste;Mobile Money;Livrée;169800
TXN009220;07/02/2025 06:00;Soja;25;287;CLI0200;Dapaong;Savanes;Marché local;Espèces;Livrée;7175
TXN009221;07/02/2025 08:00;Haricot;20;1281;CLI0330;Dapaong;Savanes;Vente directe;Virement;Livrée;25620
TXN009222;07/02/2025 10:00;Haricot;1;924;CLI0090;Tône;Savanes;Marché local;Chèque;Annulée;924
TXN009223;07/02/2025 12:00;Soja;94;1453;CLI0055;Cinkassé;Savanes;Grossiste;Virement;En cours;136582
TXN009224;07/02/2025 14:00;Riz;68;1377;CLI0221;Tône;Savanes;Export;Virement;En cours;93636
TXN009225;07/02/2025 16:00;Igname;23;1496;CLI0092;Cinkassé;Savanes;Grossiste;Mobile Money;Livrée;34408
TXN009226;07/02/2025 18:00;Arachide;99;1269;CLI0056;Dapaong;Savanes;Grossiste;Mobile Money;En cours;125631
TXN009227;07/02/2025 20:00;Riz;22;1094;CLI0179;Lomé;Maritime;Grossiste;Chèque;Livrée;24068
TXN009228;07/02/2025 22:00;Arachide;95;1529;CLI0061;Dapaong;Savanes;Marché local;Chèque;Livrée;145255
TXN009229;08/02/2025 00:00;Haricot;62;2365;CLI0117;Niamtougou;Kara;Export;Mobile Money;Livrée;146630
TXN009230;08/02/2025 02:00;Haricot;1;1221;CLI0236;Cinkassé;Savanes;Export;Virement;Livrée;1221
TXN009231;08/02/2025 04:00;Maïs;59;450;CLI0033;Lomé;Maritime;Marché local;Mobile Money;Livrée;26550
TXN009232;08/02/2025 06:00;Soja;68;1965;CLI0243;Kpalimé;Plateaux;Marché local;Crédit;Annulée;133620
TXN009233;08/02/2025 08:00;Manioc;19;2447;CLI0074;Niamtougou;Kara;Marché local;Crédit;Annulée;46493
TXN009234;08/02/2025 10:00;Haricot;30;1369;CLI0021;Niamtougou;Kara;Vente directe;Mobile Money;Livrée;41070
TXN009235;08/02/2025 12:00;Arachide;1;1274;CLI0154;Dapaong;Savanes;Vente directe;Chèque;Livrée;1274
TXN009236;08/02/2025 14:00;Arachide;48;398;CLI0254;Aného;Maritime;Grossiste;Mobile Money;Livrée;19104
TXN009237;08/02/2025 16:00;Igname;19;1664;CLI0207;Kpalimé;Plateaux;Vente directe;Virement;En cours;31616
TXN009238;08/02/2025 18:00;Igname;52;2392;CLI0149;Kpalimé;Plateaux;Marché local;Crédit;Livrée;124384
TXN009239;08/02/2025 20:00;Riz;85;1282;CLI0302;Niamtougou;Kara;Marché local;Espèces;Annulée;108970
TXN009240;08/02/2025 22:00;Riz;22;1930;CLI0297;Sokodé;Centrale;Marché local;Chèque;Livrée;42460
TXN009241;09/02/2025 00:00;Haricot;50;2390;CLI0491;Kpalimé;Plateaux;Export;Espèces;Livrée;119500
TXN009242;09/02/2025 02:00;Haricot;66;1323;CLI0044;Tône;Savanes;Export;Chèque;Livrée;87318
TXN009243;09/02/2025 04:00;Sorgho;6;725;CLI0144;Kara;Kara;Vente directe;Espèces;En cours;4350
TXN009244;09/02/2025 06:00;Arachide;64;2369;CLI0244;Dapaong;Savanes;Coopérative;Espèces;Livrée;151616
TXN009245;09/02/2025 08:00;Maïs;21;1688;CLI0419;Lomé;Maritime;Coopérative;Mobile Money;Livrée;35448
TXN009246;09/02/2025 10:00;Soja;97;464;CLI0496_DUP;Cinkassé;Savanes;Marché local;Chèque;En cours;45008
TXN009247;09/02/2025 12:00;Soja;19;2229;CLI0062;Tône;Savanes;Export;Crédit;Livrée;42351
TXN009248;09/02/2025 14:00;Igname;91;1443;CLI0317;Kara;Kara;Grossiste;Espèces;En cours;131313
TXN009249;09/02/2025 16:00;Soja;37;595;CLI0435;Atakpamé;Plateaux;Vente directe;Mobile Money;Livrée;22015
